shinseishoKanriNo,DbUDD013ShinseishoKanriNo,DbUDD013ShinseishoKanriNo,,,,,申請書管理番号,A
remban,int2,int,,,,,連番,A
shoKisaiHokenshaNo,DbUDD003HokenshaNo,DbUDD003HokenshaNo,,,,,証記載保険者番号,A
chosaItakusakiCode,DbUDD004JigyoshaNo,DbUDD004JigyoshaNo,,,,,認定調査委託先コード,A
chosainCode,varchar,RString,,,,,認定調査員コード,A
ninteichosaYoteiYMD,UDD015YMD,FlexibleDate,,,,,認定調査予定年月日,A
ninteichosaYoteiKaishiTime,varchar,RString,,,,,認定調査予定開始時間,A
ninteichosaYoteiShuryoTime,varchar,RString,,,,,認定調査予定終了時間,A
ichinichiMaxKensu,int2,int,,,,,一日最大調査件数,A
ninteichosaKaishiTime,varchar,RString,,,,,認定調査開始時間,A
ninteichosaShuryoTime,varchar,RString,,,,,認定調査終了時間,A
chosaBashoChikuCode,UDD011ChikuCode,ChikuCode,,,,,調査場所コード,A
visitShurui,UDD035Code,Code,,,,,訪問種類,A
hihokenshaNo,DbUDD002HihokenshaNo,DbUDD002HihokenshaNo,,,,,被保険者番号,A
memo,text,RString,,,,,メモ,A
