subGyomuCode,UDD055SubGyomuCode,SubGyomuCode,,,,,A
internalReportId,varchar,RString,,,,,A
internalReportCreationDateTime,UDD019Timestamp,RDateTime,,,,,A
batchId,varchar,RString,,,,,A
batchStartingDateTime,UDD019Timestamp,RDateTime,,,,,A
shoriKubunCode,UDD035Code,Code,,,,,A
fukaNendo,UDD012YSeireki,FlexibleYear,,,,,A
tsuchishoNo,DbUDD008TsuchishoNo,TsuchishoNo,,,,,A
errorCode,UDD035Code,Code,1,1,,,A
hihokenshaNo,DbUDD002HihokenshaNo,KaigoHihokenshaNo,,,,,A
shikibetsuCode,UDD001ShikibetsuCode,ShikibetsuCode,,,,,A
