shoriNo,varchar,RString,,,,,処理番号,A
renNo,varchar,RString,,,,,連番,A
shichosonCode,UDD023LasdecCode,LasdecCode,,,,,市町村番号,A
shubetsu,varchar,RString,,,,,種別,A
rirekiNo,int2,int,,,,,履歴番号,A
motoShichosonCode,UDD023LasdecCode,LasdecCode,,,,,送信元市町村コード,A
motoShichosonMeisho,varchar,RString,,,,,送信元市町村名称,A
sakiShichosonCode,UDD023LasdecCode,LasdecCode,,,,,送信先市町村コード,A
sakiShichosonMeisho,varchar,RString,,,,,送信先市町村名称,A
jukiShikibetsuCode,UDD001ShikibetsuCode,ShikibetsuCode,,,,,住基識別コード,A
kakuninKubun,varchar,RString,,,,,確認区分,A
shikibetsuCode,UDD001ShikibetsuCode,ShikibetsuCode,,,,,識別コード,A
hihokenshaNo,DbUDD002HihokenshaNo,DbUDD002HihokenshaNo,,,,,被保険者番号,A
recoadNo,varchar,RString,,,,,レコードＮｏ,A
errorKomokuMeisho,varchar,RString,,,,,変換エラーフィールド名称,A
errorKomokuNo,varchar,RString,,,,,変換エラーフィールドＮｏ,A
errorCode,varchar,RString,,,,,変換エラーコード,A
errorHyojiRenban,varchar,RString,,,,,エラー表示連番,A
errorHyojiKomokuMeisho,varchar,RString,,,,,エラー表示フィールド名称,A
errorHyojiKomoku,varchar,RString,,,,,エラー表示フィールド,A
