shoriNo,varchar,RString,,,,,A
renNo,varchar,RString,,,,,A
shichosonCode,UDD023LasdecCode,LasdecCode,,,,,A
shubetsu,varchar,RString,,,,,A
shoriTimestamp,timestamp,RDateTime,,,,,A
motoShichosonCode,UDD023LasdecCode,LasdecCode,,,,,A
motoShichosonMeisho,varchar,RString,,,,,A
sakiShichosonCode,UDD023LasdecCode,LasdecCode,,,,,A
sakiShichosonMeisho,varchar,RString,,,,,A
jukiShikibetsuCode,UDD001ShikibetsuCode,ShikibetsuCode,,,,,A
kakuninKubun,varchar,RString,,,,,A
shikibetsuCode,UDD001ShikibetsuCode,ShikibetsuCode,,,,,A
hihokenshaNo,DbUDD002HihokenshaNo,DbUDD002HihokenshaNo,,,,,A
recoadNo,varchar,RString,,,,,A
errorKomokuMeisho,varchar,RString,,,,,A
errorKomokuNo,varchar,RString,,,,,A
errorCode,varchar,RString,,,,,A
errorHyojiRenban,varchar,RString,,,,,A
errorHyojiKomokuMeisho,varchar,RString,,,,,A
errorHyojiKomoku,varchar,RString,,,,,A
